genome1,genome2,dist,similarity
GCA_902764015.1_Rumen_uncultured_genome_RUG10921_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
ERS11702767-megahit_004.fna,ERS6256702-megahit_001.fna,0.09946978,0.9005302
ERSX0004072-megahit_007.fna,ERS6256702-megahit_001.fna,0.09748691,0.9025131
GCA_016296705.1_ASM1629670v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS11702748-megahit_001.fna,ERS6256702-megahit_001.fna,0.10526401,0.894736
GCA_905235495.1_RUG30241_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
GCA_902800035.1_Rumen_uncultured_genome_RUG14542_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
SRS15300807-megahit_006.fna,ERS6256702-megahit_001.fna,0.115759015,0.884241
GCA_017389565.1_ASM1738956v1_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
SRS15300800-megahit_002.fna,ERS6256702-megahit_001.fna,0.14770699,0.852293
GCA_902800455.1_Rumen_uncultured_genome_RUG14569_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
GCA_017448525.1_ASM1744852v1_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
GCA_902763115.1_Rumen_uncultured_genome_RUG10830_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS2985756-megahit_007.fna,ERS6256702-megahit_001.fna,0.09621531,0.9037847
ERS3774470-megahit_013.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
SRS11653551-megahit_003.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
GCA_015063035.1_ASM1506303v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_902802065.1_Rumen_uncultured_genome_RUG14729_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS11702764-megahit_001.fna,ERS6256702-megahit_001.fna,0.16182202,0.838178
GCA_017407115.1_ASM1740711v1_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS11702809_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.16182202,0.838178
ERS6256699-megahit_018.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
GCF_000404165.1_ASM40416v1_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
GCA_902762245.1_Rumen_uncultured_genome_RUG10743_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
ERS6256698_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.17092597,0.829074
GCA_902765875.1_Rumen_uncultured_genome_RUG11103_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS2985766-megahit_003.fna,ERS6256702-megahit_001.fna,0.0981375,0.9018625
ERS6256704-megahit_017.fna,ERS6256702-megahit_001.fna,0.12697399,0.873026
SRS11653591-megahit_002.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
SRS6212660_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.16182202,0.838178
GCA_900316635.1_Rumen_uncultured_genome_RUG201_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_015063065.1_ASM1506306v1_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
GCA_016838945.1_ASM1683894v1_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERS6205398-megahit_009.fna,ERS6256702-megahit_001.fna,0.16768801,0.832312
ERS11702780-megahit_007.fna,ERS6256702-megahit_001.fna,0.14770699,0.852293
ERS11702781-megahit_004.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
SRS4625245-megahit_011.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
ERS11702790-megahit_002.fna,ERS6256702-megahit_001.fna,0.10226798,0.897732
ERS2985775-megahit_005.fna,ERS6256702-megahit_001.fna,0.09946978,0.9005302
ERS6256693-megahit_010.fna,ERS6256702-megahit_001.fna,0.0057082176,0.9942918
GCA_016298175.1_ASM1629817v1_genomic.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
GCA_902786095.1_Rumen_uncultured_genome_RUG13139_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
GCA_902784295.1_Rumen_uncultured_genome_RUG12954_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
SRS7212790-megahit_001.fna,ERS6256702-megahit_001.fna,0.10933101,0.890669
GCA_902764425.1_Rumen_uncultured_genome_RUG10959_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS11702757-megahit_001.fna,ERS6256702-megahit_001.fna,0.094377816,0.9056222
GCA_902793795.1_Rumen_uncultured_genome_RUG13902_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS3774474-megahit_002.fna,ERS6256702-megahit_001.fna,0.11107302,0.888927
ERS6256692-megahit_010.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
ERS6205388-megahit_004.fna,ERS6256702-megahit_001.fna,0.19729197,0.802708
ERS6256706_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.15661901,0.843381
GCA_902781365.1_Rumen_uncultured_genome_RUG12666_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS6256687_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.18226898,0.817731
GCA_905235185.1_RUG30205_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
GCF_002252585.1_ASM225258v1_genomic.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
SRS15300792-megahit_002.fna,ERS6256702-megahit_001.fna,0.14383,0.85617
ERS3887047-megahit_001.fna,ERS6256702-megahit_001.fna,0.18226898,0.817731
ERS6205401-megahit_003.fna,ERS6256702-megahit_001.fna,0.16182202,0.838178
CMC018.B-metaspades_092.fna,ERS6256702-megahit_001.fna,0.121010005,0.87899
ERS2985744-megahit_003.fna,ERS6256702-megahit_001.fna,0.09559369,0.9044063
SRS3078195-megahit_019.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
SRS15300790-megahit_001.fna,ERS6256702-megahit_001.fna,0.102997005,0.897003
GCA_017622775.1_ASM1762277v1_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
GCA_902762085.1_Rumen_uncultured_genome_RUG10738_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
ERS3774468-megahit_003.fna,ERS6256702-megahit_001.fna,0.18676102,0.813239
ERSX0004103-megahit_004.fna,ERS6256702-megahit_001.fna,0.09261823,0.9073818
GCA_902780425.1_Rumen_uncultured_genome_RUG12567_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERS2985777-megahit_004.fna,ERS6256702-megahit_001.fna,0.098798394,0.9012016
GCA_902789715.1_Rumen_uncultured_genome_RUG13492_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_902801725.1_Rumen_uncultured_genome_RUG14697_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
ERS6256694-megahit_004.fna,ERS6256702-megahit_001.fna,0.17092597,0.829074
GCA_015062915.1_ASM1506291v1_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS2985748-megahit_012.fna,ERS6256702-megahit_001.fna,0.10084599,0.899154
GCA_902795335.1_Rumen_uncultured_genome_RUG14054_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERS11702775-megahit_001.fna,ERS6256702-megahit_001.fna,0.10373998,0.89626
ERS2985774-megahit_002.fna,ERS6256702-megahit_001.fna,0.110193014,0.889807
GCF_001563245.1_ASM156324v1_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
GCA_902775725.1_Rumen_uncultured_genome_RUG12100_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
GCA_902781855.1_Rumen_uncultured_genome_RUG12711_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
SRS9263822-megahit_001.fna,ERS6256702-megahit_001.fna,0.19729197,0.802708
GCA_900314635.1_Rumen_uncultured_genome_RUG020_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERSX0004004-megahit_009.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
SRS6212655-megahit_001.fna,ERS6256702-megahit_001.fna,0.14383,0.85617
GCA_902764555.1_Rumen_uncultured_genome_RUG10969_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS6256701-megahit_008.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
GCA_017634055.1_ASM1763405v1_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS2985765-megahit_001.fna,ERS6256702-megahit_001.fna,0.12960398,0.870396
SRS15300801-megahit_008.fna,ERS6256702-megahit_001.fna,0.098798394,0.9012016
GCA_902785715.1_Rumen_uncultured_genome_RUG13099_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERS6205397-megahit_003.fna,ERS6256702-megahit_001.fna,0.14025801,0.859742
GCA_017406825.1_ASM1740682v1_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERS11702752_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.18226898,0.817731
SRS15300802-megahit_016.fna,ERS6256702-megahit_001.fna,0.17092597,0.829074
ERS11702801-megahit_002.fna,ERS6256702-megahit_001.fna,0.098798394,0.9012016
ERS6205384_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.15914601,0.840854
ERS3774422-megahit_018.fna,ERS6256702-megahit_001.fna,0.10084599,0.899154
GCA_000437055.1_MGS186_genomic.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
ERS11702722-megahit_001.fna,ERS6256702-megahit_001.fna,0.10933101,0.890669
SRS15300787-megahit_005.fna,ERS6256702-megahit_001.fna,0.115759015,0.884241
GCA_900318035.1_Rumen_uncultured_genome_RUG344_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS11702783-megahit_006.fna,ERS6256702-megahit_001.fna,0.112887025,0.887113
ERS11702806-megahit_001.fna,ERS6256702-megahit_001.fna,0.0981375,0.9018625
SRS11653594-megahit_001.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
GCA_015062905.1_ASM1506290v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERSX0004077-megahit_003.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
GCA_900314615.1_Rumen_uncultured_genome_RUG018_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
GCA_017468685.1_ASM1746868v1_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERSX0004024-megahit_003.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
ERS6256709_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.17092597,0.829074
SRS3078197-megahit_004.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
GCA_902771225.1_Rumen_uncultured_genome_RUG11657_genomic.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
SRS15300808-megahit_003.fna,ERS6256702-megahit_001.fna,0.09498131,0.9050187
ERSX0004057-megahit_001.fna,ERS6256702-megahit_001.fna,0.164662,0.835338
ERS6205391-megahit_008.fna,ERS6256702-megahit_001.fna,0.14572698,0.854273
GCA_902772665.1_Rumen_uncultured_genome_RUG11794_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
GCA_015063015.1_ASM1506301v1_genomic.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
GCA_017473945.1_ASM1747394v1_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
SRS15300805-megahit_015.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
ERS2985780-megahit_001.fna,ERS6256702-megahit_001.fna,0.09559369,0.9044063
ERSX0004083-megahit_001.fna,ERS6256702-megahit_001.fna,0.0914855,0.9085145
ERS11702746-megahit_001.fna,ERS6256702-megahit_001.fna,0.10226798,0.897732
GCF_000151225.1_ASM15122v1_genomic.fna,ERS6256702-megahit_001.fna,0.16768801,0.832312
GCA_902798025.1_Rumen_uncultured_genome_RUG14331_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
ERS4042423-megahit_017.fna,ERS6256702-megahit_001.fna,0.16768801,0.832312
SRS6212656-megahit_002.fna,ERS6256702-megahit_001.fna,0.164662,0.835338
ERS3636092-megahit_003.fna,ERS6256702-megahit_001.fna,0.17092597,0.829074
GCA_905213915.1_SRR5580226-mag-bin.17_genomic.fna,ERS6256702-megahit_001.fna,0.19729197,0.802708
ERSX0004078-megahit_004.fna,ERS6256702-megahit_001.fna,0.14770699,0.852293
GCA_015063005.1_ASM1506300v1_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS2985746-megahit_002.fna,ERS6256702-megahit_001.fna,0.15422297,0.84577703
ERS11702760-megahit_001.fna,ERS6256702-megahit_001.fna,0.11107302,0.888927
GCF_000320505.1_ASM32050v2_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
GCF_000016525.1_ASM1652v1_genomic.fna,ERS6256702-megahit_001.fna,0.18226898,0.817731
ERS6205403-megahit_003.fna,ERS6256702-megahit_001.fna,0.164662,0.835338
GCF_003111625.1_ASM311162v1_genomic.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
GCA_902770715.1_Rumen_uncultured_genome_RUG11588_genomic.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
GCA_002496065.1_ASM249606v1_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
GCA_016294135.1_ASM1629413v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS11702811-megahit_001.fna,ERS6256702-megahit_001.fna,0.10526401,0.894736
ERS3774463-megahit_001.fna,ERS6256702-megahit_001.fna,0.16768801,0.832312
GCA_902784195.1_Rumen_uncultured_genome_RUG12946_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_902788375.1_Rumen_uncultured_genome_RUG13366_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
CMC022.B-metaspades_058.fna,ERS6256702-megahit_001.fna,0.12571502,0.874285
GCA_017460025.1_ASM1746002v1_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
ERS11702724-megahit_001.fna,ERS6256702-megahit_001.fna,0.10765803,0.892342
ERS6205402-megahit_002.fna,ERS6256702-megahit_001.fna,0.15661901,0.843381
ERS6256699-megahit_003.fna,ERS6256702-megahit_001.fna,0.006316602,0.9936834
GCA_017545145.1_ASM1754514v1_genomic.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
ERSX0004085-megahit_001.fna,ERS6256702-megahit_001.fna,0.09319639,0.9068036
SRS7212804-megahit_003.fna,ERS6256702-megahit_001.fna,0.14572698,0.854273
ERS11702739-megahit_001.fna,ERS6256702-megahit_001.fna,0.10765803,0.892342
SRS7967576-megahit_005.fna,ERS6256702-megahit_001.fna,0.17092597,0.829074
SRS7212802-megahit_001.fna,ERS6256702-megahit_001.fna,0.16182202,0.838178
GCA_905209735.1_ERR260234-mag-bin.14_genomic.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
ERS11702729-megahit_003.fna,ERS6256702-megahit_001.fna,0.14025801,0.859742
GCA_017512765.1_ASM1751276v1_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
ERS2985784-megahit_016.fna,ERS6256702-megahit_001.fna,0.09621531,0.9037847
GCA_902786715.1_Rumen_uncultured_genome_RUG13199_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
ERSX0004102-megahit_004.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
ERS6955108-megahit_007.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
GCA_902777105.1_Rumen_uncultured_genome_RUG12237_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_902777885.1_Rumen_uncultured_genome_RUG12316_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS11702805-megahit_004.fna,ERS6256702-megahit_001.fna,0.0937829,0.9062171
SRS15300811-megahit_016.fna,ERS6256702-megahit_001.fna,0.09498131,0.9050187
ERS6256689-megahit_001.fna,ERS6256702-megahit_001.fna,0.21089697,0.78910303
SRS15300788-megahit_004.fna,ERS6256702-megahit_001.fna,0.09946978,0.9005302
SRS3078200-megahit_001.fna,ERS6256702-megahit_001.fna,0.09261823,0.9073818
GCF_001477655.1_ASM147765v1_genomic.fna,ERS6256702-megahit_001.fna,0.18676102,0.813239
ERS6205392-megahit_003.fna,ERS6256702-megahit_001.fna,0.149777,0.850223
GCA_902782595.1_Rumen_uncultured_genome_RUG12789_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
ERS11702779-megahit_001.fna,ERS6256702-megahit_001.fna,0.10084599,0.899154
SRS6212649-megahit_002.fna,ERS6256702-megahit_001.fna,0.149777,0.850223
GCA_017519255.1_ASM1751925v1_genomic.fna,ERS6256702-megahit_001.fna,0.18226898,0.817731
ERS11702776-megahit_003.fna,ERS6256702-megahit_001.fna,0.15422297,0.84577703
SRS7212788-megahit_002.fna,ERS6256702-megahit_001.fna,0.149777,0.850223
ERS2985761-megahit_001.fna,ERS6256702-megahit_001.fna,0.09621531,0.9037847
GCA_902785855.1_Rumen_uncultured_genome_RUG13115_genomic.fna,ERS6256702-megahit_001.fna,0.18226898,0.817731
SRS7890498-megahit_001.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
ERSX0002001-megahit_041.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
ERS6205390_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.15661901,0.843381
ERS2985751-megahit_004.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
GCA_902789165.1_Rumen_uncultured_genome_RUG13441_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS3395767_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.178173,0.821827
ERS6256701-megahit_003.fna,ERS6256702-megahit_001.fna,0.0068392754,0.9931607
ERS6256713-megahit_010.fna,ERS6256702-megahit_001.fna,0.164662,0.835338
ERS11702800_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.17092597,0.829074
ERS6256700-megahit_008.fna,ERS6256702-megahit_001.fna,0.19729197,0.802708
GCA_902775005.1_Rumen_uncultured_genome_RUG12025_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCF_002208625.1_ASM220862v1_genomic.fna,ERS6256702-megahit_001.fna,0.21089697,0.78910303
GCA_900766745.1_SRS475589_67_genomic.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
ERS6256698_26.0.refbinned.fa,ERS6256702-megahit_001.fna,0.009854972,0.990145
GCA_902406285.1_UHGG_MGYG-HGUT-04283_genomic.fna,ERS6256702-megahit_001.fna,0.19173098,0.808269
SRS3078204-megahit_013.fna,ERS6256702-megahit_001.fna,0.14383,0.85617
GCF_003111605.1_ASM311160v1_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
GCA_902774505.1_Rumen_uncultured_genome_RUG11980_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS6256718-megahit_006.fna,ERS6256702-megahit_001.fna,0.007892609,0.9921074
GCA_900315215.1_Rumen_uncultured_genome_RUG076_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
GCA_009784145.1_ASM978414v1_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
GCA_902788255.1_Rumen_uncultured_genome_RUG13354_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
ERS6256688-megahit_005.fna,ERS6256702-megahit_001.fna,0.0981375,0.9018625
SRS6212660_25.0.refbinned.fa,ERS6256702-megahit_001.fna,0.106046975,0.893953
GCA_902775675.1_Rumen_uncultured_genome_RUG12086_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS11702771_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.149777,0.850223
ERS3774441-megahit_007.fna,ERS6256702-megahit_001.fna,0.03369367,0.9663063
GCA_002509605.1_ASM250960v1_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
ERS11702770-megahit_001.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
ERS11702795-megahit_002.fna,ERS6256702-megahit_001.fna,0.10684502,0.893155
GCA_902781165.1_Rumen_uncultured_genome_RUG12644_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS6636085-megahit_010.fna,ERS6256702-megahit_001.fna,0.15914601,0.840854
SRS11653545_22.0.refbinned.fa,ERS6256702-megahit_001.fna,0.219531,0.780469
GCA_900315355.1_Rumen_uncultured_genome_RUG092_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
GCA_015062985.1_ASM1506298v1_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS6636099-megahit_015.fna,ERS6256702-megahit_001.fna,0.15194601,0.848054
GCA_905233225.1_RUG30013_genomic.fna,ERS6256702-megahit_001.fna,0.263022,0.736978
GCA_017409525.1_ASM1740952v1_genomic.fna,ERS6256702-megahit_001.fna,0.21089697,0.78910303
GCA_017459665.1_ASM1745966v1_genomic.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS11702814-megahit_003.fna,ERS6256702-megahit_001.fna,0.09748691,0.9025131
ERS11702747-megahit_001.fna,ERS6256702-megahit_001.fna,0.102997005,0.897003
ERS11702731-megahit_001.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
ERSX0004066-megahit_005.fna,ERS6256702-megahit_001.fna,0.10084599,0.899154
GCF_001639285.1_ASM163928v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_902758515.1_Rumen_uncultured_genome_RUG10376_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
GCA_015062925.1_ASM1506292v1_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
ERS6256727-megahit_003.fna,ERS6256702-megahit_001.fna,0.15661901,0.843381
GCA_902802295.1_Rumen_uncultured_genome_RUG14756_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS5113011_24.0.refbinned.fa,ERS6256702-megahit_001.fna,0.178173,0.821827
GCA_009776495.1_ASM977649v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCF_002072215.1_ASM207221v1_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
GCA_902770905.1_Rumen_uncultured_genome_RUG11608_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS3774469-megahit_013.fna,ERS6256702-megahit_001.fna,0.178173,0.821827
ERS2985750-megahit_019.fna,ERS6256702-megahit_001.fna,0.09559369,0.9044063
ERSX0003003-megahit_035.fna,ERS6256702-megahit_001.fna,0.14383,0.85617
GCA_902765435.1_Rumen_uncultured_genome_RUG11063_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS11702749-megahit_003.fna,ERS6256702-megahit_001.fna,0.09621531,0.9037847
SRS4625248-megahit_007.fna,ERS6256702-megahit_001.fna,0.17092597,0.829074
ERS6256693-megahit_008.fna,ERS6256702-megahit_001.fna,0.15194601,0.848054
ERS6256687_22.0.refbinned.fa,ERS6256702-megahit_001.fna,0.20360398,0.796396
GCA_902770085.1_Rumen_uncultured_genome_RUG11531_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
ERS6256716-megahit_012.fna,ERS6256702-megahit_001.fna,0.0072319508,0.99276805
ERS11702763-megahit_001.fna,ERS6256702-megahit_001.fna,0.09748691,0.9025131
GCA_902789505.1_Rumen_uncultured_genome_RUG13476_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
ERS11702769-megahit_005.fna,ERS6256702-megahit_001.fna,0.101551,0.898449
SRS3078091-megahit_012.fna,ERS6256702-megahit_001.fna,0.19729197,0.802708
ERS4042406-megahit_013.fna,ERS6256702-megahit_001.fna,0.16182202,0.838178
ERS3774470-megahit_003.fna,ERS6256702-megahit_001.fna,0.014404893,0.9855951
GCA_902777475.1_Rumen_uncultured_genome_RUG12275_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
SRS15300802-megahit_012.fna,ERS6256702-megahit_001.fna,0.09261823,0.9073818
GCF_001548675.1_ASM154867v1_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
GCA_002505605.1_ASM250560v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS6256702-megahit_001.fna,ERS6256702-megahit_001.fna,0.0,1.0
ERS3774460-megahit_001.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
GCF_000189955.1_ASM18995v2_genomic.fna,ERS6256702-megahit_001.fna,0.17440802,0.825592
ERS2985743-megahit_006.fna,ERS6256702-megahit_001.fna,0.098798394,0.9012016
SRS3078158-megahit_001.fna,ERS6256702-megahit_001.fna,0.110193014,0.889807
GCA_016291275.1_ASM1629127v1_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
GCA_900321995.1_Rumen_uncultured_genome_RUG748_genomic.fna,ERS6256702-megahit_001.fna,0.295981,0.704019
GCA_902764455.1_Rumen_uncultured_genome_RUG10962_genomic.fna,ERS6256702-megahit_001.fna,0.20360398,0.796396
SRS6212650-megahit_004.fna,ERS6256702-megahit_001.fna,0.106046975,0.893953
ERS6256686-megahit_005.fna,ERS6256702-megahit_001.fna,0.18676102,0.813239
GCA_902774685.1_Rumen_uncultured_genome_RUG11990_genomic.fna,ERS6256702-megahit_001.fna,1.0,0.0
ERS11702777-megahit_001.fna,ERS6256702-megahit_001.fna,0.09748691,0.9025131
ERS3774458-megahit_001.fna,ERS6256702-megahit_001.fna,0.16182202,0.838178
GCA_902774705.1_Rumen_uncultured_genome_RUG11996_genomic.fna,ERS6256702-megahit_001.fna,0.243761,0.756239
ERS11702810-megahit_008.fna,ERS6256702-megahit_001.fna,0.09684628,0.9031537
SRS11653539-megahit_001.fna,ERS6256702-megahit_001.fna,0.23010999,0.76989
ERS2985769-megahit_011.fna,ERS6256702-megahit_001.fna,0.09748691,0.9025131
ERS11702732-megahit_006.fna,ERS6256702-megahit_001.fna,0.16768801,0.832312
GCA_017433025.1_ASM1743302v1_genomic.fna,ERS6256702-megahit_001.fna,0.219531,0.780469
